"parts"	"mor"
"動詞"	"もつ"
"助詞"	"て"
"名詞"	"日清"
"名詞"	"談判"
"助動詞"	"だ"
"記号"	"。"
"助詞"	"と"
"動詞"	"わかる"
"助動詞"	"ぬ"
"名詞"	"事"
"助詞"	"を"
"動詞"	"ならべる"
"助詞"	"て"
"動詞"	"いる"
"名詞"	"ところ"
"助詞"	"へ"
"記号"	"、"
"名詞"	"うしろ"
"助詞"	"から"
"名詞"	"山嵐"
"助詞"	"が"
"名詞"	"何"
"助詞"	"か"
"名詞"	"騒動"
"助詞"	"が"
"動詞"	"始まる"
"助動詞"	"た"
"助詞"	"と"
"動詞"	"見る"
"助詞"	"て"
"動詞"	"とる"
"助詞"	"て"
"記号"	"、"
"名詞"	"剣舞"
"助詞"	"を"
"動詞"	"やめる"
"助詞"	"て"
"記号"	"、"
"動詞"	"飛ぶ"
"助詞"	"で"
"動詞"	"くる"
"助動詞"	"た"
"助詞"	"が"
"記号"	"、"
"連体詞"	"この"
"名詞"	"体たらく"
"助詞"	"を"
"動詞"	"見る"
"助詞"	"て"
"記号"	"、"
"副詞"	"いきなり"
"名詞"	"頸筋"
"助詞"	"を"
"副詞"	"うんと"
"動詞"	"攫む"
"助詞"	"で"
"動詞"	"引き戻す"
"助動詞"	"た"
"記号"	"。"
"名詞"	"日清"
"記号"	"…"
"記号"	"…"
"動詞"	"いる"
"助動詞"	"たい"
"記号"	"。"
"形容詞"	"いたい"
"記号"	"。"
"副詞"	"どうも"
"名詞"	"これ"
"助詞"	"は"
"名詞"	"乱暴"
"助動詞"	"だ"
"助詞"	"と"
"動詞"	"振る"
"動詞"	"もがく"
"名詞"	"ところ"
"助詞"	"を"
"名詞"	"横"
"助詞"	"に"
"動詞"	"捩る"
"助動詞"	"た"
"記号"	"、"
"副詞"	"すとん"
"助詞"	"と"
"動詞"	"倒れる"
"助動詞"	"た"
"記号"	"。"
"名詞"	"あと"
"助詞"	"は"
"副詞"	"どう"
"動詞"	"なる"
"助動詞"	"た"
"助詞"	"か"
"動詞"	"知る"
"助動詞"	"ない"
"記号"	"。"
"名詞"	"途中"
"助詞"	"で"
"名詞"	"うらなり"
"名詞"	"君"
"助詞"	"に"
"動詞"	"別れる"
"助詞"	"て"
"記号"	"、"
"名詞"	"うち"
"助詞"	"へ"
"動詞"	"帰る"
"助動詞"	"た"
"名詞"	"十"
"名詞"	"一"
"名詞"	"時"
"名詞"	"過ぎ"
"助動詞"	"だ"
"助動詞"	"た"
"記号"	"。"
